Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2022-01-01 00:00:00,46216.93,46731.39,46208.37,46656.13,1503.33095,1640998799999.0,69879986.3904993,38608.0,806.06536,37462156.917644,0.0
2022-01-01 01:00:00,46656.14,46949.99,46574.06,46778.14,943.81539,1641002399999.0,44127148.1176022,31872.0,491.18067,22963272.8553742,0.0
2022-01-01 02:00:00,46778.14,46928.94,46721.96,46811.77,485.1686,1641005999999.0,22720670.4192001,24364.0,206.35113,9662607.0658957,0.0
2022-01-01 03:00:00,46811.77,46916.63,46760.12,46813.2,562.88971,1641009599999.0,26363260.4633629,19882.0,248.28212,11629376.3969603,0.0
2022-01-01 04:00:00,46813.21,46887.33,46591.23,46711.05,861.88389,1641013199999.0,40272043.7383876,23357.0,397.53563,18575402.2591101,0.0
2022-01-01 05:00:00,46711.05,47555.55,46673.94,47192.55,1400.73642,1641016799999.0,66188305.956227,41431.0,776.78632,36695321.6892667,0.0
2022-01-01 06:00:00,47192.56,47324.42,46940.0,46979.62,613.97776,1641020399999.0,28941491.5656397,25196.0,299.44097,14116069.3835397,0.0
2022-01-01 07:00:00,46979.61,47255.85,46864.84,47194.73,646.20081,1641023999999.0,30399865.6325987,25166.0,290.68371,13676285.5882507,0.0
2022-01-01 08:00:00,47194.73,47344.69,47075.11,47124.82,532.44767,1641027599999.0,25132258.9178944,24412.0,277.09449,13080038.8468275,0.0
2022-01-01 09:00:00,47124.82,47215.56,46933.58,47143.98,541.32491,1641031199999.0,25480514.3843935,25365.0,254.64431,11986961.5242905,0.0
2022-01-01 10:00:00,47143.98,47298.75,46715.39,46871.08,923.0176,1641034799999.0,43322629.2277111,32540.0,448.37765,21043573.6607499,0.0
2022-01-01 11:00:00,46871.09,47007.73,46756.77,46758.87,732.88793,1641038399999.0,34373032.6824355,27081.0,331.45687,15546269.3269553,0.0
2022-01-01 12:00:00,46758.87,47150.48,46756.3,47074.05,582.15009,1641041999999.0,27355387.028293,25608.0,305.54991,14358610.1021682,0.0
2022-01-01 13:00:00,47074.05,47199.67,46935.09,47023.24,454.14412,1641045599999.0,21373423.4608165,23077.0,216.57778,10194176.5610146,0.0
2022-01-01 14:00:00,47023.24,47100.0,46850.18,46926.22,503.6622,1641049199999.0,23656850.5083971,23020.0,201.28873,9453983.6681608,0.0
2022-01-01 15:00:00,46920.01,47491.14,46871.69,47219.04,1515.95305,1641052799999.0,71605243.7145931,37411.0,827.63725,39088771.9355186,0.0
2022-01-01 16:00:00,47219.04,47527.24,47186.07,47268.62,1049.57919,1641056399999.0,49727146.241104,36116.0,499.3152,23655863.8397311,0.0
2022-01-01 17:00:00,47268.61,47954.63,47238.81,47754.48,1320.66577,1641059999999.0,62917380.6519855,50007.0,665.48923,31698926.8424552,0.0
2022-01-01 18:00:00,47754.47,47844.97,47420.0,47560.55,860.76025,1641063599999.0,40986790.5852016,33471.0,439.80569,20940504.6674265,0.0
2022-01-01 19:00:00,47560.54,47611.84,47292.72,47329.78,830.6716,1641067199999.0,39371494.0751019,34902.0,446.07002,21139553.6046972,0.0
2022-01-01 20:00:00,47329.79,47559.03,47250.18,47391.82,717.20792,1641070799999.0,33997955.140303,26745.0,418.61643,19840986.4946391,0.0
2022-01-01 21:00:00,47391.82,47573.05,47268.79,47319.67,809.21927,1641074399999.0,38367198.6185877,26162.0,468.13641,22196355.2227278,0.0
2022-01-01 22:00:00,47319.66,47490.98,47222.22,47440.74,466.47861,1641077999999.0,22096653.53843,26369.0,229.44448,10868452.0160555,0.0
2022-01-01 23:00:00,47440.74,47814.0,47277.77,47722.65,746.28954,1641081599999.0,35498428.5247211,32737.0,396.53643,18865191.3206473,0.0
2022-01-02 00:00:00,47722.66,47750.0,47381.12,47625.3,1082.50817,1641085199999.0,51510548.660154,32921.0,544.81807,25926023.5872313,0.0
2022-01-02 01:00:00,47625.29,47641.83,47315.38,47377.97,465.7536,1641088799999.0,22096206.48265,24393.0,232.39924,11024506.7934098,0.0
2022-01-02 02:00:00,47377.97,47449.56,47275.5,47370.5,452.39245,1641092399999.0,21431205.7744405,25513.0,215.80473,10223953.1707854,0.0
2022-01-02 03:00:00,47370.49,47467.11,47269.47,47329.47,387.25302,1641095999999.0,18338323.3243754,18986.0,183.63779,8697281.4324256,0.0
2022-01-02 04:00:00,47329.47,47415.73,46770.23,46910.3,1259.6882,1641099599999.0,59314365.8658618,36223.0,585.93599,27590671.9754769,0.0
2022-01-02 05:00:00,46910.3,47089.63,46832.08,47081.28,686.20377,1641103199999.0,32222910.711241,24054.0,356.83931,16758172.439759,0.0
2022-01-02 06:00:00,47081.28,47244.0,47011.24,47122.61,528.20197,1641106799999.0,24892334.120441,19779.0,299.01836,14091987.1314646,0.0
2022-01-02 07:00:00,47122.6,47300.0,47087.62,47173.45,544.37433,1641110399999.0,25684083.1452843,20702.0,262.37642,12379787.6695086,0.0
2022-01-02 08:00:00,47173.44,47247.12,46970.05,47222.4,578.28603,1641113999999.0,27254939.7970782,28390.0,260.24477,12266444.6361014,0.0
2022-01-02 09:00:00,47222.4,47499.45,47144.12,47273.24,792.44368,1641117599999.0,37508111.2813318,30399.0,404.80037,19159875.1128442,0.0
2022-01-02 10:00:00,47273.23,47348.34,47140.3,47188.89,390.08901,1641121199999.0,18437661.8091785,21618.0,196.35263,9280986.3968033,0.0
2022-01-02 11:00:00,47188.88,47400.0,47159.57,47235.5,359.02993,1641124799999.0,16973153.6537593,21474.0,188.87582,8929688.9012358,0.0
2022-01-02 12:00:00,47238.89,47447.0,47013.5,47292.95,798.05773,1641128399999.0,37687789.8911528,32247.0,361.76746,17083929.3108668,0.0
2022-01-02 13:00:00,47289.67,47300.86,47090.0,47137.35,580.44121,1641131999999.0,27379356.5890747,25806.0,312.89363,14757715.077589,0.0
2022-01-02 14:00:00,47137.35,47202.39,47020.0,47112.55,617.66611,1641135599999.0,29105931.9414711,31910.0,329.04034,15505563.2131016,0.0
2022-01-02 15:00:00,47112.54,47390.0,47071.27,47340.47,784.16369,1641139199999.0,37034369.0457993,35285.0,397.31623,18768284.2179314,0.0
2022-01-02 16:00:00,47340.47,47886.0,47273.64,47792.3,1367.5695,1641142799999.0,65059041.5703051,46452.0,789.72096,37572637.6605326,0.0
2022-01-02 17:00:00,47792.29,47990.0,47317.46,47401.14,1440.59237,1641146399999.0,68642927.2657506,49654.0,660.58946,31482759.0605958,0.0
2022-01-02 18:00:00,47401.14,47401.14,46654.0,47058.12,1852.33799,1641149999999.0,87074188.162964,54581.0,901.09659,42355862.108136,0.0
2022-01-02 19:00:00,47056.43,47217.1,46851.51,46907.68,937.38607,1641153599999.0,44050432.7009168,31283.0,436.68329,20523561.8287665,0.0
2022-01-02 20:00:00,46907.67,47050.0,46815.17,47007.14,570.22257,1641157199999.0,26773711.7131363,25337.0,249.03083,11693858.3398852,0.0
2022-01-02 21:00:00,47007.14,47187.98,46913.27,47018.03,432.59568,1641160799999.0,20353215.0017813,21711.0,216.58568,10190204.4416463,0.0
2022-01-02 22:00:00,47017.98,47398.99,47014.84,47255.38,683.72196,1641164399999.0,32298092.8331728,26913.0,405.25006,19145211.8850308,0.0
2022-01-02 23:00:00,47255.39,47469.34,47255.38,47286.18,749.48136,1641167999999.0,35488094.2220376,23993.0,375.39151,17773425.8908187,0.0
2022-01-03 00:00:00,47286.18,47289.11,47050.0,47050.08,734.11794,1641171599999.0,34631424.4858381,29032.0,381.19435,17983193.0464895,0.0
2022-01-03 01:00:00,47050.09,47138.78,46950.0,47116.71,628.0558,1641175199999.0,29545322.6846871,24231.0,313.68716,14756750.0357933,0.0
2022-01-03 02:00:00,47116.22,47116.71,46858.44,46999.98,781.70714,1641178799999.0,36713937.0826582,28474.0,364.27505,17106439.8866124,0.0
2022-01-03 03:00:00,46999.98,47084.8,46722.39,46793.26,850.43854,1641182399999.0,39858845.7268041,28247.0,432.49171,20267174.3323796,0.0
2022-01-03 04:00:00,46793.27,46944.77,46750.0,46822.26,688.49875,1641185999999.0,32259048.5684818,23199.0,379.83291,17796978.2845638,0.0
2022-01-03 05:00:00,46822.26,47211.09,46750.13,47078.64,918.62173,1641189599999.0,43151873.1947783,26773.0,461.66261,21687109.4259439,0.0
2022-01-03 06:00:00,47078.64,47100.0,46877.84,46923.75,596.63069,1641193199999.0,28040771.1944042,23073.0,295.97578,13909578.6779599,0.0
2022-01-03 07:00:00,46923.75,47080.0,46852.38,47051.37,635.22586,1641196799999.0,29829890.6778144,24942.0,318.83846,14971673.1438381,0.0
2022-01-03 08:00:00,47051.36,47135.97,46922.27,46978.82,684.64114,1641200399999.0,32190242.6519163,28436.0,314.15008,14770155.0574523,0.0
2022-01-03 09:00:00,46978.81,47109.25,46778.0,46984.55,987.07117,1641203999999.0,46306909.1171072,33833.0,487.85317,22889498.0263788,0.0
2022-01-03 10:00:00,46984.56,47251.19,46981.84,47126.02,1138.98932,1641207599999.0,53693996.6291637,36191.0,549.46329,25899146.8773988,0.0
2022-01-03 11:00:00,47126.02,47431.67,47125.48,47378.0,1451.6891,1641211199999.0,68664798.5543401,38954.0,759.24711,35913131.0674459,0.0
2022-01-03 12:00:00,47378.0,47570.0,47175.01,47194.39,1183.63545,1641214799999.0,56066096.4329083,44228.0,578.01569,27387068.5052046,0.0
2022-01-03 13:00:00,47194.39,47495.96,47127.51,47153.5,813.83783,1641218399999.0,38467412.1809847,32898.0,404.96521,19143833.3011708,0.0
2022-01-03 14:00:00,47153.5,47285.39,46765.0,46874.53,1711.43,1641221999999.0,80441655.4915601,50675.0,757.67928,35626009.4142697,0.0
